NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,AAAAMM,TX,QTX,TN,QTN,TM,QTM,TMM,QTMM,NBJTX30,NBJTX35,NBJTXS32,NBJTX25,RR,QRR,RRAB,NBJRR1,NBJRR5,NBJRR10,NBJRR30,NBJRR50,NBJRR100,ETP,QETP,UMM,QUMM,TAMPLIM,QTAMPLIM,FXIAB,QFXIAB,NBJFF28,HNEIGEFAB,NBJORAG,NBJGREL,ANNEE,MOIS
1010001,ANGLEFORT,45.9,5.766667,280,196709,,,,,,,,,,,,,119.4,1.0,47.7,13.0,6.0,2.0,1.0,0.0,0.0,,,,,,,,,,,0.0,,1967,9
1010001,ANGLEFORT,45.9,5.766667,280,196710,,,,,,,,,,,,,85.4,1.0,40.0,5.0,4.0,3.0,1.0,0.0,0.0,,,,,,,,,,,0.0,,1967,10
1010001,ANGLEFORT,45.9,5.766667,280,196711,,,,,,,,,,,,,183.3,1.0,53.2,10.0,6.0,6.0,2.0,1.0,0.0,,,,,,,,,,,0.0,,1967,11
1010001,ANGLEFORT,45.9,5.766667,280,196712,,,,,,,,,,,,,126.0,1.0,43.6,9.0,6.0,5.0,2.0,0.0,0.0,,,,,,,,,,,0.0,,1967,12
1010001,ANGLEFORT,45.9,5.766667,280,196801,,,,,,,,,,,,,205.3,1.0,49.2,18.0,12.0,6.0,2.0,0.0,0.0,,,,,,,,,,,0.0,,1968,1
1010001,ANGLEFORT,45.9,5.766667,280,196802,,,,,,,,,,,,,176.4,1.0,43.4,14.0,10.0,6.0,1.0,0.0,0.0,,,,,,,,,,,0.0,,1968,2
1010001,ANGLEFORT,45.9,5.766667,280,196803,,,,,,,,,,,,,65.3,1.0,25.0,7.0,3.0,2.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1968,3
1010001,ANGLEFORT,45.9,5.766667,280,196804,,,,,,,,,,,,,65.8,1.0,20.0,10.0,4.0,3.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1968,4
1010001,ANGLEFORT,45.9,5.766667,280,196805,,,,,,,,,,,,,120.8,1.0,39.9,11.0,6.0,3.0,1.0,0.0,0.0,,,,,,,,,,,0.0,,1968,5
1010001,ANGLEFORT,45.9,5.766667,280,196806,,,,,,,,,,,,,99.7,1.0,40.0,8.0,6.0,2.0,1.0,0.0,0.0,,,,,,,,,,,0.0,,1968,6
1010001,ANGLEFORT,45.9,5.766667,280,196807,,,,,,,,,,,,,86.0,1.0,19.0,9.0,6.0,5.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1968,7
1010001,ANGLEFORT,45.9,5.766667,280,196808,,,,,,,,,,,,,244.8,1.0,37.9,12.0,11.0,9.0,3.0,0.0,0.0,,,,,,,,,,,0.0,,1968,8
1010001,ANGLEFORT,45.9,5.766667,280,196809,,,,,,,,,,,,,243.9,1.0,62.0,13.0,12.0,8.0,2.0,1.0,0.0,,,,,,,,,,,0.0,,1968,9
1010001,ANGLEFORT,45.9,5.766667,280,196810,,,,,,,,,,,,,73.2,1.0,54.0,5.0,3.0,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,,1968,10
1010001,ANGLEFORT,45.9,5.766667,280,196811,,,,,,,,,,,,,104.8,1.0,29.0,10.0,8.0,5.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1968,11
1010001,ANGLEFORT,45.9,5.766667,280,196812,,,,,,,,,,,,,194.2,1.0,40.4,14.0,12.0,5.0,2.0,0.0,0.0,,,,,,,,,,,0.0,,1968,12
1010001,ANGLEFORT,45.9,5.766667,280,196901,,,,,,,,,,,,,112.2,1.0,33.8,9.0,7.0,5.0,1.0,0.0,0.0,,,,,,,,,,,0.0,,1969,1
1010001,ANGLEFORT,45.9,5.766667,280,196902,,,,,,,,,,,,,92.6,1.0,19.3,9.0,7.0,5.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1969,2
1010001,ANGLEFORT,45.9,5.766667,280,196903,,,,,,,,,,,,,77.7,1.0,14.4,12.0,6.0,3.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1969,3
1010001,ANGLEFORT,45.9,5.766667,280,196904,,,,,,,,,,,,,111.5,1.0,34.2,11.0,7.0,4.0,1.0,0.0,0.0,,,,,,,,,,,0.0,0.0,1969,4
1010001,ANGLEFORT,45.9,5.766667,280,196905,,,,,,,,,,,,,95.5,1.0,22.8,11.0,6.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1969,5
1010001,ANGLEFORT,45.9,5.766667,280,196906,,,,,,,,,,,,,143.4,1.0,41.8,12.0,5.0,4.0,2.0,0.0,0.0,,,,,,,,,,,0.0,,1969,6
1010001,ANGLEFORT,45.9,5.766667,280,196907,,,,,,,,,,,,,54.2,1.0,23.3,8.0,4.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1969,7
1010001,ANGLEFORT,45.9,5.766667,280,196908,,,,,,,,,,,,,83.0,1.0,40.0,10.0,3.0,3.0,1.0,0.0,0.0,,,,,,,,,,,0.0,,1969,8
1010001,ANGLEFORT,45.9,5.766667,280,196909,,,,,,,,,,,,,64.2,1.0,13.8,12.0,4.0,3.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1969,9
1010001,ANGLEFORT,45.9,5.766667,280,196910,,,,,,,,,,,,,1.9,1.0,1.9,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1969,10
1010001,ANGLEFORT,45.9,5.766667,280,196911,,,,,,,,,,,,,210.3,1.0,47.0,16.0,9.0,7.0,1.0,0.0,0.0,,,,,,,,,,,0.0,,1969,11
1010001,ANGLEFORT,45.9,5.766667,280,196912,,,,,,,,,,,,,98.2,9.0,20.2,9.0,6.0,5.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,1969,12
1010001,ANGLEFORT,45.9,5.766667,280,197001,,,,,,,,,,,,,127.6,1.0,43.5,9.0,9.0,5.0,1.0,0.0,0.0,,,,,,,,,,,0.0,0.0,1970,1
1010001,ANGLEFORT,45.9,5.766667,280,197002,,,,,,,,,,,,,362.0,1.0,60.4,20.0,15.0,11.0,4.0,1.0,0.0,,,,,,,,,,,0.0,,1970,2
1010001,ANGLEFORT,45.9,5.766667,280,197003,,,,,,,,,,,,,169.8,1.0,34.2,12.0,10.0,8.0,1.0,0.0,0.0,,,,,,,,,,,0.0,,1970,3
1010001,ANGLEFORT,45.9,5.766667,280,197004,,,,,,,,,,,,,265.8,1.0,58.6,17.0,13.0,7.0,3.0,1.0,0.0,,,,,,,,,,,0.0,,1970,4
1010001,ANGLEFORT,45.9,5.766667,280,197005,,,,,,,,,,,,,42.1,1.0,11.9,7.0,4.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1970,5
1010001,ANGLEFORT,45.9,5.766667,280,197006,,,,,,,,,,,,,92.8,1.0,27.4,9.0,6.0,3.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1970,6
1010001,ANGLEFORT,45.9,5.766667,280,197007,,,,,,,,,,,,,46.0,1.0,20.5,5.0,4.0,2.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1970,7
1010001,ANGLEFORT,45.9,5.766667,280,197008,,,,,,,,,,,,,78.1,1.0,19.5,11.0,6.0,3.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1970,8
1010001,ANGLEFORT,45.9,5.766667,280,197009,,,,,,,,,,,,,70.8,1.0,25.5,6.0,5.0,3.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1970,9
1010001,ANGLEFORT,45.9,5.766667,280,197010,,,,,,,,,,,,,114.7,1.0,53.1,7.0,7.0,3.0,1.0,1.0,0.0,,,,,,,,,,,0.0,,1970,10
1010001,ANGLEFORT,45.9,5.766667,280,197011,,,,,,,,,,,,,228.2,1.0,39.0,14.0,10.0,6.0,3.0,0.0,0.0,,,,,,,,,,,0.0,,1970,11
1010001,ANGLEFORT,45.9,5.766667,280,197012,,,,,,,,,,,,,55.5,1.0,14.5,9.0,6.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1970,12
1010001,ANGLEFORT,45.9,5.766667,280,197101,,,,,,,,,,,,,144.1,1.0,30.0,10.0,9.0,6.0,1.0,0.0,0.0,,,,,,,,,,,0.0,,1971,1
1010001,ANGLEFORT,45.9,5.766667,280,197102,,,,,,,,,,,,,42.1,1.0,15.0,3.0,3.0,3.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1971,2
1010001,ANGLEFORT,45.9,5.766667,280,197103,,,,,,,,,,,,,137.6,1.0,30.0,9.0,6.0,4.0,2.0,0.0,0.0,,,,,,,,,,,0.0,,1971,3
1010001,ANGLEFORT,45.9,5.766667,280,197104,,,,,,,,,,,,,102.5,1.0,28.0,6.0,5.0,4.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1971,4
1010001,ANGLEFORT,45.9,5.766667,280,197105,,,,,,,,,,,,,53.0,1.0,13.5,9.0,5.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1971,5
1010001,ANGLEFORT,45.9,5.766667,280,197106,,,,,,,,,,,,,225.1,1.0,54.3,14.0,9.0,7.0,2.0,1.0,0.0,,,,,,,,,,,0.0,0.0,1971,6
1010001,ANGLEFORT,45.9,5.766667,280,197107,,,,,,,,,,,,,18.0,1.0,17.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,1971,7
1010001,ANGLEFORT,45.9,5.766667,280,197108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1971,8
1010001,ANGLEFORT,45.9,5.766667,280,197109,,,,,,,,,,,,,55.2,1.0,45.4,3.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,0.0,,1971,9
